weight,age,height,size
63,32,160.02,L
71,38,172.72,XL
50,29,154.94,S
58,40,162.56,M
80,32,177.8,XL
55,26,170.18,M
54,22,165.1,M
61,36,157.48,L
49,33,157.48,S
78,26,172.72,XL
69,31,172.72,L
69,31,175.26,L
52,29,167.64,M
72,30,170.18,XL
61,24,172.72,M
68,23,162.56,L
72,43,167.64,XL
58,46,165.1,M
69,24,167.48,XL
77,29,170.18,XL
63,49,160.02,XL
56,30,157.48,M
68,31,160.02,XL
61,31,167.64,M
65,50,167.64,L
54,33,167.48,S
74,33,175.26,XL
69,32,175.26,L
58,29,170.18,M
52,22,162.56,S
67,52,170.18,L
61,32,170.18,M
68,36,162.56,L
69,62,165.1,L
63,50,160.02,L
69,42,170.18,L
70,46,165.1,XL
76,34,170.18,XL
71,31,170.18,XL
71,28,170.18,XL
56,43,162.56,M
62,40,170.18,L
61,35,175.26,M
58,35,167.64,M
54,30,167.64,M
53,41,165.1,M
67,26,170.18,L
54,31,162.56,S
67,28,165.1,XL
63,22,170.18,M
56,29,167.64,M
51,37,160.02,S
69,34,165.1,L
65,32,162.56,L
63,51,160.02,XL
56,38,162.56,M
53,25,167.64,S
61,38,167.64,M
59,34,154.94,L
47,30,149.86,S
72,29,170.18,XL
61,30,165.1,M
55,47,165.1,M
70,35,170.18,L
48,32,162.56,S
58,27,172.72,M
73,29,172.72,XL
50,26,162.56,S
71,34,172.72,L
52,33,157.48,S
53,29,160.02,M
77,30,167.48,XL
52,31,160.02,S
80,34,175.26,XL
52,31,157.48,S
58,24,165.1,M
74,30,177.8,XL
61,33,157.48,L
58,35,162.56,M
54,28,170.18,S
71,30,167.64,L
59,26,170.18,M
58,26,170.18,M
65,36,167.64,L
54,38,160.02,M
72,25,172.72,XL
54,32,162.56,S
70,28,172.72,XL
54,53,162.56,S
69,31,175.26,L
54,39,165.1,M
54,25,154.94,M
65,33,170.18,M
76,25,177.8,XL
58,47,162.56,M
54,30,165.1,M
54,28,167.48,S
76,30,170.18,XL
62,29,157.48,L
68,34,162.56,XL
74,39,172.72,L
47,24,152.4,S
52,35,162.56,S
63,42,170.18,M
58,41,160.02,M
54,35,165.1,S
65,38,177.8,M
57,40,160.02,M
75,36,167.64,XL
68,48,167.64,L
67,27,160.02,L
58,31,167.64,M
61,29,157.48,L
53,30,164.94,S
72,39,172.72,XL
55,37,162.56,M
54,29,167.64,S
54,34,162.56,S
76,27,177.8,L
54,27,162.56,S
61,45,172.72,M
56,30,160.02,M
65,29,175.26,M
58,24,162.56,M
54,25,154.94,M
55,54,162.56,M
65,36,165.1,M
53,42,160.02,S
47,30,162.56,S
58,27,157.48,M
51,23,156.94,M
76,33,170.18,XL
63,32,170.18,M
57,45,154.94,M
55,32,162.56,M
56,43,172.72,M
70,42,180.34,XL
57,53,157.48,M
52,26,162.56,M
69,35,172.72,L
56,37,170.18,M
54,33,165.1,S
69,31,167.48,XL
58,48,170.18,M
56,47,167.64,M
63,21,167.64,M
71,25,177.8,XL
67,35,167.64,L
74,36,177.8,L
76,59,177.8,XL
69,45,165.1,L
68,30,165.1,L
54,47,167.48,S
61,34,170.18,M
54,38,167.48,S
71,26,170.18,L
61,29,167.64,M
56,31,167.64,M
58,31,175.26,M
68,28,167.64,XL
71,30,182.88,XL
69,27,170.18,L
56,24,162.56,M
71,27,170.18,L
56,29,157.48,M
61,23,165.1,M
68,41,167.64,XL
67,28,162.56,L
56,25,170.18,M
59,38,172.72,M
73,31,175.26,XL
53,28,160.02,S
63,38,175.26,M
51,28,154.94,S
54,30,162.56,S
78,35,172.72,XL
54,41,162.4,S
54,30,162.56,S
72,45,167.64,L
49,27,154.94,S
76,24,182.88,XL
54,31,170.18,S
67,30,177.8,L
57,30,162.56,M
58,28,165.1,M
58,30,167.64,M
77,40,164.94,XL
58,30,167.64,M
56,32,172.72,M
73,51,170.18,XL
56,26,157.48,M
71,26,172.72,L
54,30,162.56,S
70,31,170.18,L
63,27,157.48,L
74,35,172.72,XL
49,30,162.56,S
58,45,170.18,M
60,42,167.64,M
54,36,162.56,S
61,37,170.18,M
67,51,160.02,L
56,39,154.94,M
54,44,165.1,S
65,29,172.72,M
58,35,165.1,M
78,37,175.26,XL
54,31,160.02,S
56,32,157.48,M
73,37,172.72,XL
54,22,167.48,S
52,41,160.02,M
72,38,170.18,XL
54,26,152.4,M
73,22,172.72,XL
73,33,167.64,XL
64,27,170.18,L
79,33,182.88,XL
68,51,175.26,L
53,33,170.18,S
67,35,170.18,L
58,35,162.56,M
71,35,170.18,L
68,44,160.02,XL
75,36,167.64,XL
69,25,177.8,L
47,40,162.56,S
64,39,162.56,L
71,28,165.1,L
56,33,162.56,M
78,40,172.72,XL
61,29,165.1,M
61,46,165.1,M
69,30,165.1,L
76,26,170.18,XL
53,30,172.72,S
47,43,157.48,S
71,45,167.64,XL
52,40,147.32,M
53,58,172.72,S
71,33,170.18,L
54,36,157.48,M
77,24,170.18,XL
70,34,165.1,XL
70,24,167.48,XL
54,43,157.48,M
55,37,157.48,M
53,27,157.48,M
70,37,170.18,XL
58,37,172.72,M
54,43,162.56,S
58,27,165.1,M
50,38,162.56,S
64,30,172.72,M
45,20,160.02,S
70,27,165.1,L
56,48,170.18,M
52,29,160.02,S
67,38,162.56,L
54,35,162.56,S
52,41,165.1,M
61,29,167.64,M
53,31,167.64,S
58,25,157.48,M
63,27,170.18,M
53,42,154.94,M
53,20,170.26,S
69,24,170.18,L
52,29,162.56,M
54,33,165.1,M
72,33,160.02,XL
71,36,167.64,L
58,30,175.26,M
56,42,157.48,M
73,44,175.26,L
52,49,172.72,S
51,25,162.56,M
61,37,162.56,M
69,31,165.1,L
72,31,167.48,XL
63,46,170.18,M
87,46,185.42,XL
54,29,160.02,S
58,30,170.18,M
56,26,162.56,M
63,32,170.18,M
69,30,177.8,L
54,30,160.02,S
61,33,167.64,M
52,36,172.72,S
58,26,160.02,M
49,20,175.26,S
68,40,167.64,XL
68,45,167.64,L
74,37,172.72,L
61,24,160.02,M
49,24,167.64,S
76,34,175.26,XL
74,48,172.72,L
73,36,167.64,XL
74,29,175.26,XL
48,30,167.64,S
53,49,165.1,M
58,28,162.56,M
78,34,175.26,L
63,32,167.64,M
67,43,177.8,L
53,32,162.56,S
73,34,167.64,XL
58,31,162.56,M
55,30,162.56,M
61,31,157.48,L
71,27,172.72,L
58,40,167.64,M
73,35,175.26,XL
73,43,177.8,XL
79,36,167.48,XL
54,46,167.64,S
45,34,152.4,S
62,29,165.1,M
53,43,157.48,M
71,37,170.18,XL
56,33,162.56,M
54,27,165.1,M
58,28,167.64,M
67,34,172.72,XL
69,38,164.94,XL
61,34,172.72,M
71,29,177.8,L
61,27,165.1,M
46,48,152.4,S
53,27,170.26,S
79,33,177.8,XL
72,31,165.1,XL
65,30,162.56,XL
72,41,175.26,XL
69,31,165.1,L
49,18,162.56,S
58,32,160.02,M
65,30,172.72,M
71,43,175.26,L
64,26,177.8,M
72,32,172.72,XL
61,46,167.64,L
67,38,162.56,L
69,32,162.56,L
58,31,162.56,M
69,24,170.18,L
69,35,167.64,L
71,31,167.64,L
71,34,177.8,XL
54,36,162.56,S
72,27,165.1,XL
61,39,175.26,M
69,29,167.64,L
67,20,167.64,L
57,35,154.94,M
64,27,167.64,L
56,29,165.1,M
63,31,162.56,M
47,35,152.4,S
53,28,157.48,S
73,48,164.94,XL
67,50,162.56,L
52,28,154.94,M
65,30,162.56,XL
54,33,154.94,M
52,23,160.02,M
48,27,149.86,S
76,30,177.8,XL
52,34,160.02,S
64,26,170.18,L
69,29,162.56,L
56,28,165.1,M
68,48,167.64,XL
68,28,167.64,L
79,34,170.18,XL
45,28,157.48,S
81,28,167.48,XL
71,34,170.18,L
54,33,167.64,S
72,35,170.18,XL
58,39,160.02,M
61,29,165.1,M
48,28,170.18,S
58,29,165.1,M
80,29,175.26,XL
68,35,167.64,XL
56,34,167.64,M
48,33,160.02,S
76,31,170.18,XL
51,39,162.56,M
53,48,162.56,S
58,38,162.56,M
75,34,167.64,XL
56,35,160.02,M
54,36,162.56,S
66,31,160.02,L
61,26,157.48,L
63,29,165.1,M
58,28,152.4,L
65,42,160.02,XL
52,29,160.02,M
72,20,167.64,L
54,30,170.18,S
63,32,162.56,M
54,22,167.64,S
65,31,162.56,L
62,37,170.18,M
54,28,170.18,S
76,30,170.18,XL
61,30,172.72,M
62,26,170.34,M
54,39,162.56,M
76,25,172.72,XL
65,50,162.56,L
61,33,170.18,M
54,29,165.1,S
63,34,160.02,L
69,31,162.56,L
56,35,167.64,M
51,29,160.02,S
61,42,157.48,L
71,37,172.72,L
50,28,160.02,S
61,27,175.26,M
49,31,162.56,S
69,50,167.64,XL
71,40,172.72,XL
68,51,167.48,XL
54,24,167.48,S
74,39,167.64,XL
53,36,170.26,S
53,24,162.56,S
73,51,167.64,XL
61,30,172.72,M
58,27,157.48,M
64,37,167.64,L
76,31,170.18,XL
61,36,157.48,L
77,25,170.18,XL
52,55,157.48,M
53,32,160.02,M
71,64,170.18,XL
61,37,172.72,M
72,31,167.64,L
54,28,162.56,M
71,37,175.26,L
72,27,172.72,XL
58,31,157.48,M
75,47,177.8,L
78,28,175.26,XL
69,31,170.18,L
53,30,162.56,S
54,51,167.64,S
74,28,167.64,XL
71,28,167.64,L
73,37,175.26,XL
63,35,160.02,L
49,26,162.56,S
59,49,162.56,M
53,42,162.4,S
70,39,170.18,XL
54,32,160.02,M
71,47,180.34,XL
61,33,165.1,M
59,34,165.1,M
55,30,167.64,M
56,31,172.72,M
71,43,165.1,L
56,32,160.02,M
61,20,172.72,M
64,25,167.64,L
54,34,160.02,M
71,29,170.18,XL
73,28,167.48,XL
52,32,162.56,S
49,34,154.94,S
54,43,167.64,S
54,39,165.1,M
76,35,172.72,XL
54,30,172.72,S
52,34,160.02,S
65,30,165.1,M
71,35,167.64,L
56,37,172.72,M
58,34,175.26,M
61,33,165.1,M
54,28,162.56,S
61,69,167.64,M
65,22,167.64,M
52,26,162.56,S
56,30,160.02,M
72,26,170.18,XL
54,38,162.56,M
68,48,167.64,XL
68,32,167.64,XL
63,23,167.64,M
66,33,165.1,XL
58,23,165.1,M
54,40,167.64,M
58,23,160.02,M
58,25,175.26,M
54,35,167.48,S
71,33,167.64,L
56,30,162.56,M
70,40,170.18,XL
69,30,170.18,L
58,39,170.18,M
58,38,170.18,M
52,43,160.02,S
63,38,165.1,M
76,31,175.26,XL
58,33,160.02,M
70,28,165.1,XL
68,38,167.64,XL
75,46,167.64,XL
67,44,170.18,L
75,31,167.64,XL
54,34,160.02,S
78,24,177.8,L
53,45,157.48,S
52,21,162.56,S
47,35,152.4,S
54,33,164.94,S
71,31,175.26,L
59,30,162.56,M
82,26,177.8,XL
50,32,157.48,S
56,38,167.64,M
61,30,160.02,M
76,32,175.26,XL
74,44,170.18,L
66,30,165.1,XL
74,39,175.26,XL
49,34,160.02,S
58,28,165.1,M
80,30,185.42,XL
67,29,160.02,L
75,34,170.18,XL
82,28,180.34,XL
57,27,160.02,M
72,41,170.18,XL
54,34,154.94,M
52,25,157.48,S
68,29,160.02,XL
58,29,162.56,M
73,29,170.18,XL
52,32,165.1,S
66,39,170.18,XL
63,34,165.1,M
58,36,170.18,M
58,29,165.1,M
76,32,172.72,XL
67,36,170.18,L
77,40,162.4,XL
47,39,162.56,S
54,40,165.1,S
78,47,175.26,XL
52,30,157.48,M
51,21,157.48,S
51,25,157.48,M
72,30,167.64,XL
71,38,175.26,XL
61,33,160.02,M
76,27,177.8,XL
56,37,162.56,M
65,24,162.4,XL
65,30,162.56,XL
71,55,170.18,XL
53,32,160.02,S
65,30,167.64,M
78,34,177.8,XL
79,42,160.02,XL
68,33,160.02,L
67,40,162.56,L
55,29,167.64,M
68,36,170.18,XL
63,35,170.18,M
53,35,165.1,S
65,29,165.1,M
68,31,167.64,XL
54,28,162.56,M
56,31,165.1,M
69,35,177.8,L
55,27,157.48,M
58,31,157.48,M
77,31,160.02,XL
58,50,162.56,M
54,49,167.64,S
58,39,162.56,M
52,38,157.48,S
54,38,167.48,S
63,42,175.26,M
47,27,165.1,S
54,32,167.48,S
64,27,165.1,M
73,30,175.26,XL
60,32,172.72,M
57,26,157.48,M
71,31,175.26,L
58,26,160.02,M
73,57,167.64,XL
53,33,170.18,S
56,36,167.64,M
54,35,167.64,M
58,30,162.56,M
69,47,167.64,L
54,29,162.56,S
67,32,170.18,XL
75,51,165.1,XL
69,35,167.48,XL
67,29,170.18,L
54,29,165.1,S
61,44,177.8,M
80,27,180.34,XL
53,23,170.18,S
76,24,172.72,XL
54,36,162.56,M
64,36,172.72,M
51,39,151.86,M
68,37,170.18,L
58,30,170.18,M
49,36,160.02,S
63,29,170.18,M
76,28,172.72,XL
68,37,165.1,XL
70,40,165.1,L
64,31,167.64,L
75,36,167.64,XL
54,37,154.94,M
62,45,167.64,L
54,33,160.02,S
53,29,167.64,S
73,52,175.26,XL
69,29,167.48,XL
70,25,167.64,XL
74,33,175.26,L
54,33,162.56,S
51,39,159.48,M
52,29,167.64,S
69,30,162.56,L
69,40,162.56,L
61,32,162.56,M
53,31,160.02,S
55,46,162.56,M
66,41,170.18,XL
76,29,170.18,XL
61,26,175.26,M
64,48,162.56,XL
69,28,165.1,L
56,42,157.48,M
76,35,175.26,L
53,25,160.02,S
61,31,175.26,M
72,32,170.18,XL
59,34,170.18,M
71,48,175.26,L
67,37,170.18,L
74,35,175.26,L
67,38,172.72,L
49,35,157.32,S
45,26,149.86,S
68,30,162.56,XL
63,31,170.18,M
73,52,172.72,L
67,31,172.72,L
45,27,157.48,S
57,21,167.64,M
70,35,162.4,XL
56,47,162.56,M
54,21,167.64,S
63,33,175.26,M
52,46,154.94,S
67,25,170.18,L
58,39,170.18,M
56,25,167.64,M
72,32,165.1,XL
61,27,157.48,L
51,34,165.1,S
65,39,165.1,M
61,31,167.64,M
47,53,162.56,S
73,27,170.18,XL
58,32,160.02,M
63,22,170.18,M
67,35,167.64,L
53,41,165.1,S
71,35,167.64,XL
58,23,170.18,M
63,30,162.56,M
45,35,160.02,S
64,42,167.64,L
64,35,175.26,L
76,29,170.18,XL
64,37,167.64,L
51,45,165.1,M
74,31,167.64,XL
55,30,157.48,M
61,37,175.26,M
68,37,170.18,L
65,28,162.56,L
63,29,160.02,L
74,29,170.18,L
58,35,157.48,M
54,49,154.94,M
59,29,167.64,M
71,38,172.72,L
61,39,157.48,L
70,26,165.1,XL
68,32,167.64,L
71,32,175.26,L
67,36,162.56,L
49,29,157.48,S
56,27,170.18,M
49,23,154.94,S
71,40,167.64,L
78,38,175.26,L
63,24,177.8,M
73,34,170.18,XL
71,24,167.48,XL
58,23,172.72,M
58,31,162.56,M
52,32,165.1,M
71,52,167.64,XL
54,31,165.1,S
65,42,160.02,XL
69,32,165.1,L
58,31,162.56,M
58,36,170.18,M
63,38,167.64,L
49,30,160.02,S
53,28,172.72,S
63,24,167.64,M
67,32,160.02,XL
58,37,165.1,M
69,51,172.72,XL
68,42,177.8,L
73,30,170.18,XL
70,35,167.64,L
58,42,172.72,M
69,29,165.1,L
65,28,172.72,M
56,36,157.48,M
54,23,167.48,S
71,30,175.26,L
58,32,162.56,M
80,33,167.48,XL
52,29,157.48,M
68,35,162.56,L
52,35,162.4,S
73,36,167.64,XL
53,24,164.94,S
67,28,172.72,L
51,38,162.56,S
58,28,167.64,M
61,29,160.02,M
52,29,160.02,S
62,37,170.18,M
64,21,172.72,L
69,27,165.1,L
49,30,167.64,S
52,27,160.02,S
75,33,167.64,XL
58,38,170.18,M
65,38,162.56,XL
54,68,160.02,M
71,59,175.26,L
72,44,167.64,XL
69,25,170.18,L
54,21,162.56,S
65,37,170.18,M
47,29,162.56,S
67,33,162.56,L
77,27,165.1,XL
61,27,172.72,M
58,31,167.64,M
72,35,170.18,XL
76,33,177.8,XL
71,41,167.48,XL
56,48,165.1,M
53,33,172.72,S
61,29,172.72,L
43,28,160.02,S
64,40,167.64,L
78,25,175.26,XL
76,25,170.18,XL
54,24,162.56,S
54,31,157.48,M
49,41,154.94,S
54,32,167.64,S
63,28,167.64,M
69,37,167.64,L
58,27,175.26,M
69,44,170.18,L
58,35,162.56,M
65,30,167.64,M
63,34,177.8,M
74,25,162.56,XL
54,43,157.48,M
70,34,170.18,XL
64,38,167.64,L
61,29,170.34,M
74,36,177.8,L
61,27,165.1,M
63,38,160.02,L
49,24,167.64,S
54,26,165.1,S
71,41,177.8,L
56,36,157.48,M
55,25,165.1,M
56,29,162.56,M
69,37,170.18,L
71,26,167.64,L
58,28,172.72,M
58,28,170.18,M
53,31,165.1,S
58,38,175.26,M
53,29,162.4,S
54,27,172.72,S
71,29,162.56,XL
52,31,162.56,M
63,27,167.64,M
75,35,177.8,XL
69,36,175.26,L
72,29,167.64,L
58,26,175.26,M
52,27,162.56,S
63,27,165.1,M
80,29,185.42,XL
58,34,160.02,M
54,52,162.56,M
52,28,165.1,M
76,38,175.26,L
56,41,157.48,M
78,47,177.8,XL
78,48,177.8,XL
54,35,162.56,S
58,38,175.26,M
49,33,157.48,S
63,30,160.02,XL
61,29,167.64,M
61,33,175.26,M
69,21,165.1,L
66,27,170.18,XL
56,34,154.94,M
54,36,162.56,S
53,35,154.94,M
56,37,170.18,M
46,28,157.48,S
61,30,157.48,L
71,34,164.94,XL
52,31,172.72,S
73,33,167.64,XL
51,23,156.94,M
69,42,165.1,L
69,37,167.64,L
72,31,160.02,XL
56,39,167.64,M
61,37,177.8,M
60,35,175.26,M
70,32,167.64,XL
58,34,160.02,M
51,34,156.94,M
53,37,162.56,S
50,42,144.78,M
61,25,160.02,M
56,36,162.56,M
57,24,160.02,M
68,34,162.56,XL
52,40,157.48,M
75,29,167.64,XL
67,32,167.64,L
58,30,172.72,M
53,39,160.02,M
67,35,177.8,L
54,31,167.48,S
52,43,157.48,S
52,35,154.94,M
54,39,162.56,S
56,33,157.48,M
58,28,170.18,M
78,29,175.26,XL
58,25,170.18,M
71,29,170.18,L
75,35,167.64,XL
73,55,167.64,XL
64,37,172.72,M
56,52,160.02,M
54,30,162.56,S
56,32,170.18,M
74,36,172.72,XL
69,34,170.18,L
56,31,170.18,M
76,35,170.18,XL
70,39,165.1,XL
79,28,172.72,XL
80,31,175.26,XL
56,28,165.1,M
66,27,172.72,XL
72,29,167.48,XL
69,29,180.34,XL
68,33,165.1,L
64,36,157.48,L
54,40,162.56,S
73,35,172.72,XL
78,24,177.8,L
71,26,165.1,L
76,34,175.26,XL
58,29,167.64,M
59,30,167.64,M
61,34,167.64,M
60,44,167.64,L
72,34,175.26,L
54,48,157.48,M
72,32,170.18,XL
48,48,167.64,S
68,28,177.8,L
63,26,170.18,M
62,32,175.26,M
52,35,157.48,M
69,33,165.1,L
66,30,175.26,XL
61,31,175.26,M
52,29,172.72,S
64,49,175.26,XL
71,31,170.18,XL
53,29,170.18,S
70,25,162.56,XL
74,40,170.18,XL
52,28,157.48,S
58,40,175.26,M
64,31,170.18,L
71,24,167.48,XL
52,38,175.26,S
71,50,177.8,XL
52,28,154.94,S
54,37,160.02,S
70,33,167.48,XL
58,40,175.26,M
54,27,162.56,M
63,38,170.18,M
69,28,167.64,L
63,29,170.18,M
52,29,157.48,S
52,33,160.02,S
63,38,172.72,M
52,25,162.4,S
62,43,172.72,M
69,46,167.48,XL
53,36,157.48,S
71,28,170.18,L
71,31,172.72,L
48,27,154.94,S
48,40,162.56,S
49,29,170.18,S
54,30,162.56,S
61,29,165.1,M
58,29,162.56,M
68,22,167.64,XL
47,27,157.48,S
61,28,167.64,M
69,32,170.18,L
65,35,172.72,M
77,26,167.48,XL
56,26,157.48,M
73,27,170.18,XL
63,26,167.64,M
58,59,170.18,M
73,48,172.72,XL
61,34,170.18,M
76,47,175.26,XL
52,41,157.48,S
61,36,157.48,L
52,29,157.48,M
58,52,160.02,M
53,29,170.34,S
51,29,167.64,S
68,29,172.72,L
70,31,175.26,L
65,32,167.64,M
65,35,167.64,M
54,26,165.1,S
62,58,170.18,L
56,28,157.48,M
56,33,167.64,M
63,28,170.18,M
53,25,160.02,S
76,34,172.72,L
53,31,167.64,S
58,28,175.26,M
52,22,160.02,S
55,56,162.56,M
71,31,167.64,L
54,25,160.02,S
48,37,152.4,S
72,57,175.26,XL
56,37,165.1,M
71,33,167.64,XL
58,43,172.72,M
65,30,170.18,M
62,28,162.56,M
69,44,170.18,L
54,28,170.18,S
48,53,160.02,S
49,36,167.64,S
68,50,167.48,XL
78,30,172.72,XL
55,37,162.56,M
52,34,157.48,S
61,29,162.56,M
72,35,160.02,XL
52,38,160.02,M
56,28,157.48,M
65,26,162.56,XL
58,29,167.64,M
63,29,162.56,M
54,38,162.56,S
67,24,160.02,L
69,41,162.56,L
52,34,160.02,S
54,33,160.02,M
54,41,170.18,S
54,58,162.56,M
52,34,170.18,S
58,39,160.02,M
49,38,159.86,S
68,32,170.18,L
49,29,160.02,S
63,27,160.02,XL
54,55,162.56,M
54,33,172.72,S
61,44,170.18,M
54,38,160.02,S
76,31,172.72,XL
58,27,165.1,M
65,25,172.72,M
61,44,177.8,M
54,29,172.72,S
63,40,167.64,M
71,31,162.4,XL
63,34,170.18,M
61,26,162.56,M
73,28,170.18,XL
70,49,167.64,XL
68,31,162.56,L
58,40,165.1,M
68,32,167.64,XL
51,53,154.94,M
52,27,160.02,S
63,34,172.72,M
54,31,165.1,M
52,42,162.56,S
70,25,167.64,L
52,32,165.1,S
56,29,167.64,M
52,43,167.64,M
62,39,170.18,M
71,34,175.26,L
71,30,165.1,L
58,29,172.72,M
58,26,170.18,M
71,38,170.18,XL
52,31,157.48,S
52,37,157.48,S
71,30,172.72,XL
47,27,157.48,S
61,32,172.72,M
56,48,170.18,M
68,34,165.1,XL
57,28,160.02,M
76,26,177.8,L
73,35,172.72,XL
75,25,167.64,XL
52,40,167.64,M
62,33,167.64,L
56,33,172.72,M
54,36,162.56,M
54,30,160.02,S
52,33,162.56,S
76,29,175.26,XL
51,39,162.02,M
51,24,157.48,M
54,31,162.56,S
56,48,162.56,M
50,26,157.48,S
61,29,167.64,M
70,50,170.18,XL
54,27,175.26,S
49,36,157.48,S
52,26,157.48,M
71,36,172.72,XL
54,25,157.48,M
78,25,172.72,XL
65,37,162.56,XL
56,42,162.56,M
61,61,167.64,M
45,27,154.94,S
71,34,170.18,L
54,36,165.1,M
63,28,160.02,XL
55,46,157.48,M
74,24,175.26,L
86,46,180.34,XL
72,34,162.56,XL
61,36,167.64,M
58,30,165.1,M
58,32,162.56,M
56,31,160.02,M
52,28,165.1,S
73,27,170.18,XL
70,30,165.1,XL
76,31,170.18,XL
61,27,165.1,M
68,35,167.64,XL
58,31,160.02,M
63,27,170.18,M
55,48,154.94,M
69,31,167.64,L
69,41,167.64,L
63,40,165.1,M
51,36,159.48,M
49,51,162.56,S
73,32,175.26,XL
73,36,170.18,XL
74,32,170.18,L
54,33,162.56,S
61,46,175.26,M
58,38,162.56,M
65,53,170.18,M
56,38,167.64,M
68,22,165.1,XL
68,28,167.64,L
50,29,154.4,M
61,32,157.48,L
65,29,162.56,L
58,35,162.56,M
73,32,170.18,XL
67,37,175.26,L
54,34,160.02,M
58,29,162.56,M
64,26,170.18,L
76,34,170.18,XL
67,21,160.02,L
61,30,170.18,M
68,32,162.56,L
76,50,164.94,XL
48,29,157.48,S
55,37,157.48,M
69,58,170.18,XL
52,28,157.48,S
51,25,167.64,S
69,31,165.1,L
58,34,160.02,M
68,28,170.18,XL
52,36,170.26,S
72,33,160.02,XL
71,18,167.64,L
76,21,177.8,XL
61,29,170.18,M
58,29,165.1,M
75,29,167.64,XL
68,53,167.64,XL
55,27,167.64,M
74,32,167.64,XL
52,45,167.64,S
60,70,170.18,M
54,29,164.94,S
77,37,177.8,XL
63,37,165.1,M
58,29,162.56,M
58,32,162.56,M
76,26,172.72,XL
58,30,162.56,M
63,37,170.18,M
69,25,167.64,L
71,32,175.26,L
53,29,152.4,M
56,43,162.56,M
74,29,170.18,L
50,29,157.48,M
67,59,175.26,L
52,29,157.48,S
53,32,157.48,M
67,38,172.72,L
65,32,167.64,L
63,26,165.1,M
54,31,165.1,S
57,37,167.64,M
53,31,165.1,S
69,34,167.64,L
56,45,160.02,M
54,35,157.48,M
63,28,167.64,L
70,32,170.18,L
70,40,170.18,XL
69,35,162.56,L
71,29,164.94,XL
79,27,172.72,XL
71,31,165.1,L
59,33,162.56,M
61,34,170.18,M
71,29,175.26,L
56,35,157.48,M
58,31,167.64,M
61,30,157.48,L
56,41,167.64,M
70,34,170.18,L
79,33,182.88,XL
72,28,170.18,L
67,25,160.02,L
75,30,177.8,XL
71,57,170.18,XL
63,25,157.48,L
54,34,167.64,S
64,34,160.02,L
70,30,167.48,XL
59,28,154.94,L
67,29,167.64,L
57,31,162.56,M
75,25,172.72,XL
67,34,167.64,L
54,31,160.02,M
58,19,165.1,M
48,27,157.48,S
56,33,152.4,L
73,37,167.64,XL
63,41,165.1,M
56,35,162.56,M
67,27,172.72,L
52,20,162.56,S
58,33,157.48,M
69,30,175.26,L
56,34,154.94,M
71,30,170.18,L
53,31,167.64,M
58,39,152.4,L
72,53,167.48,XL
58,57,157.48,M
60,39,170.18,L
54,33,157.48,M
75,33,167.64,XL
59,29,157.48,M
54,19,167.48,S
62,46,170.18,L
49,29,160.02,S
54,33,152.4,M
76,33,180.34,XL
56,24,160.02,M
49,31,154.94,S
53,39,160.02,M
53,38,162.56,S
64,27,167.64,L
61,36,162.56,M
78,28,172.72,XL
53,37,157.48,S
67,32,160.02,L
72,31,167.64,XL
61,19,162.56,M
61,35,165.1,M
70,33,170.18,XL
58,33,157.48,M
53,34,152.4,M
54,33,170.18,S
70,37,170.18,XL
75,28,167.64,XL
61,35,177.8,M
68,28,167.64,XL
54,38,157.48,M
54,31,162.56,S
72,44,167.64,XL
53,34,165.1,S
54,22,165.1,M
57,28,165.1,M
53,30,172.72,S
58,26,162.56,M
52,32,157.48,M
58,28,170.18,M
76,32,170.18,XL
56,36,154.94,M
58,31,170.18,M
63,35,165.1,M
63,29,160.02,XL
73,31,147.16,XL
58,35,167.64,M
69,28,170.18,L
56,32,152.4,L
72,26,167.64,L
76,26,175.26,XL
61,30,154.94,L
67,29,167.64,L
70,31,162.56,XL
69,27,162.56,L
52,50,162.56,S
54,27,164.94,S
74,33,167.64,XL
65,30,170.18,L
70,32,162.56,XL
61,32,175.26,M
66,28,170.18,XL
61,37,165.1,M
72,39,170.18,XL
57,21,167.64,M
71,30,175.26,XL
76,30,172.72,XL
68,48,167.64,XL
54,34,167.64,S
66,27,170.18,XL
54,29,170.18,S
70,40,170.18,XL
58,48,172.72,M
85,27,180.34,XL
71,26,172.72,L
56,26,170.18,M
64,28,170.18,L
61,23,172.72,M
68,46,172.72,L
66,31,160.02,L
60,32,172.72,M
67,27,167.64,L
61,30,157.48,L
48,37,154.94,S
69,36,170.18,L
68,50,167.64,XL
50,22,154.94,S
75,52,172.72,XL
58,28,162.56,M
50,40,160.02,S
61,38,170.18,M
56,32,165.1,M
61,38,165.1,M
61,35,167.64,M
54,38,165.1,S
56,28,167.64,M
54,38,160.02,M
57,31,165.1,M
59,38,162.56,M
54,17,167.48,S
58,33,167.64,M
58,31,167.64,M
61,34,165.1,M
73,24,177.8,XL
58,28,172.72,M
71,39,177.8,XL
77,36,167.64,XL
61,33,172.72,M
54,29,160.02,S
54,34,160.02,M
52,28,160.02,S
73,41,180.34,XL
57,46,167.64,M
69,33,175.26,L
54,31,167.64,S
65,52,167.64,L
52,20,165.1,S
61,27,170.18,M
70,30,170.18,XL
74,28,172.72,L
52,31,157.48,S
71,30,167.64,L
72,20,172.72,XL
61,28,165.1,M
61,41,172.72,M
56,29,162.56,M
54,58,170.18,S
56,40,165.1,M
74,23,170.18,L
